,user_name,topic_ID,post_text
6,Able900,192,"Hi, Alex. Congratulations on reaching the three-month mark. I know that you’ve been very steady with the diet and protocol from reading your posts, so way to go on being able to accomplish that. I’m about to send you a private message if you’ll just check your inbox when you have a chance please. Thanks, Able"
7,shayfo,192,Hooray for 90 days! Our badassery continues.
8,alexalgebra,192,"Thanks shay! I like to think of us as a badass candida-fighting superhero duo…kind of like the ambiguously gay duo from SNL, except I’m not ambiguous about my gayness at all, and you’re not gay, but we still have hilarity and a theme song."
9,shayfo,192,"But lots of people cautiously assume I’m gay, and I’ve been known to wear the occasional tights+leotard combination in public. Theme song for sure, with an animated opening credits scene where cartoon versions of ourselves battle horse-sized candida cells."
10,alexalgebra,192,"shayfo;39401 wrote: But lots of people cautiously assume I’m gay, and I’ve been known to wear the occasional tights+leotard combination in public. Theme song for sure, with an animated opening credits scene where cartoon versions of ourselves battle horse-sized candida cells. Yes! We have squirt guns modified to shoot coconut oil and garlic grenades."
11,Able900,192,"shayfo;39401 wrote: Theme song for sure, with an animated opening credits scene where cartoon versions of ourselves battle horse-sized candida cells.alexalgebra;39410 wrote: Yes! We have squirt guns modified to shoot coconut oil and garlic grenades. Forget gay. You two are crazy as hell and totally cracking me up. Thanks!"
12,Kag,192,Go Alex! Go Alex! It’s your birthday! Go Alex! Congrats dear!!
13,Danny33,192,"lol, hilarious tread. Good job Alex.  Keep it up and keep us updated!"
0,Emsmith,193,"I started this road to recovery 9 long months ago. I’ve made a lot of improvements, but have also had some setbacks. More recently I binged on ice cream and cookies, consuming more sugar in a few hours than I’ve had in 9 months. Overnight a bump appeared on my knuckle accompanied by joint pain. This appears to be a bouchard node, related to osteo or rheumatoid arthritis. To think that I caused an auto immune or degenerative disease by a few poor choices really pisses me off. So this is my attempt to lay out all my improvements, next time I think of throwing it all away. First and foremost my acne is what got me here. This is directly related to my diet, even though I’ve been told time and time again there is no way these two are related. The cystic acne is gone and I breakout when I cheat. The scaly, flaky, non healing scalp is no longer an issue. My energy, irritability, and sleep have greatly improved. My digestion is much better with 2 bowel movements each day, before maybe once every 3 days. My overactive bowel sounds are gone. My bowel movements are now formed, no more diarrhea/constipation. My evenings are no longer spent doubled over in pain for hours after eating gluten. My athlete’s foot is gone, until I cheat. My oral thrush has been gone for awhile. My lips are the healthiest they’ve been for as long as I can remember. My cloudy urine and smelly gas are gone. I no longer feel like I need a nap after lunch. I lost the puffiness I had all over, cankles no more. My pms is not nearly as bad as it used to be and the cramps have improved the most. The last improvement is my memory. As I shed the sugar, gluten, soy, dairy, corn, nuts, parabans, toxic cleaning chemicals, genetically modified foods, pesticides, etc. I truly feel like I’m becoming normal again. I was just a zombie going through the motions. I’m in control of what I eat and this directly correlates to how I look, act, and feel. My goal is to update this in 2 months and be symptom free by June."
1,Able900,193,"Thank you for posting this, Em, and thank you for admitting your mistakes; this is the type of information that helps newer members to learn from our mistakes. Congratulations on your accomplishments, there are quite a number there to be proud of. Able"
2,Emsmith,193,"I forgot I also no longer have ear issues. Many days I felt underwater and had problems hearing. Also had annoying popping sounds and these are gone as well. No more headaches or hemorrhoids! But this damn bump on my knuckle is here to stay I guess. It grew a fluid filled sac around it, but at least the redness and pain are subsiding. Cheating is soooo not worth it."
0,Denv12,194,"Hi.I’m new to this forum.I hope someone can shed some light on my experiences. Back in 1994 I started experiencing food intolerances and I learnt how to deal with it everyday. Fast forward to 2006 I was drinking a lot of cola flavoured drinks everyday.I should have drank it in moderation.Over a period of several weeks I began to experience some real problems.At one point this turned into oral thrush.I didnt get it anywhere else.Later in 2006 I ended up with Obsessive compulsive Disorder (ocd).I’m almost cured of that now.And,I’ve had chroonic fatigue syndrome(cfs) since early 2000. My tongue was coated in some white frothy.I kept spitting out that white froth for what seemed like many weeks.My voice seemed weird.My hearing was blocked.At this point I would spit and cough out that froth,wipe my tongue with a cloth.Before I had something to eat I would do that routine so I could at least taste food. I love lemons.I could eat a lemon yet it didnt taste bitter anymore.I couldnt tell the difference between the sour/bitterness of a lemon and the sweetness of an apple.I’ve been eating a lot of apples since candida. I cut all sugar in my food intake.It was hard but it was worth it.I dont add salt and I dont buy salt.I cut out caffeine as well.I bake foods not deep fry.I started looking after myself by being treated by Kinesiologists and chiropractors who specialise in muscle testing techniques.I’m making great progress from ocd,I’m almost recovered from ocd. Can anyone relate to my experiences? Did something from the cola trigger of candida? Any advice will be greatly appreciated."
1,LizBell,194,Did you find the kinesiology helped a lot? (Even w candida?) I’m thinking about seeing one (a friend has had good results for allergies). I’m already doing homeopathy but they are very go-easy on the diet (nowhere near as restrictive as this candida protocol).
2,raster,194,"Check out the candida symptoms list: http://www.thecandidadiet.com/forum/yaf_postst6305_100-candida-symptoms-list.aspx If you look at diet soda ingredients, it usually contains aspartame or sorbitol. Both of these fake sugars are very damaging to the body and damage a variety of organs including the brain. You are likely allergic to it as well without knowing it. -raster"
3,Denv12,194,LizBell;40564 wrote: Did you find the kinesiology helped a lot? (Even w candida?) I’m thinking about seeing one (a friend has had good results for allergies). I’m already doing homeopathy but they are very go-easy on the diet (nowhere near as restrictive as this candida protocol). Hi. I had other health issues at that point but I knew that any form of muscle testing is a good thing. I would suggest finding Kinesiologists but avoid the ones who do the 26 exercises.They dont solve problems.They’re the dime a dozen.Forget them.You need someone who is thorough. The next thing is Chiropractors who do muscle testing.You should contact your local chiro association and specifically ask for a chiro who was either trained in muscle testing in the USA or more recently in New Zealand.They are the ones you need.The more techniques they do the better your progress.Just remember this that these treatments can take time.You might only need to go back every 2 weeks then spread your treatments further apart.Your body needs time to process the changes.I started my treatments 4 years ago and we still havent finished.I was in very poor health though. The first part of a treatment is purely for testing.The more they find wrong the better.It means they can fix it.They might do a few techniques to start with. I’m in Adelaide. Chris.
4,alexalgebra,194,"I’ve had a somewhat negative experience with muscle testing. I am not knocking it as a whole, because I might have just had a bad practitioner, but he really seemed to just be bumbling his way through everything he did, based on the information I provided him and some basic information I’m sure he got while he was in school. He never seemed too confident and I got some definite misinformation from him."
5,Denv12,194,"alexalgebra;40572 wrote: I’ve had a somewhat negative experience with muscle testing. I am not knocking it as a whole, because I might have just had a bad practitioner, but he really seemed to just be bumbling his way through everything he did, based on the information I provided him and some basic information I’m sure he got while he was in school. He never seemed too confident and I got some definite misinformation from him. I think it might be wise to go to another one.Your local chirpopractic association can provide details of known practitoners who could help.Here in Australia there are so few of them. I have whats left of obesseive compulsive disorder and I havent had candida since 2006.I’ve had 6 practitioners,mostly kinesiologists and my current chiro of 4 years."
6,Denv12,194,"raster;40566 wrote: Check out the candida symptoms list: http://www.thecandidadiet.com/forum/yaf_postst6305_100-candida-symptoms-list.aspx If you look at diet soda ingredients, it usually contains aspartame or sorbitol. Both of these fake sugars are very damaging to the body and damage a variety of organs including the brain. You are likely allergic to it as well without knowing it. -raster Hi Raster. Thank you. I thought there might have been an aspartame issue here.I definitely had way too much. Regards Chris."
0,MichaelH,195,"Hi Everyone. long post. sorry. Hmmm, not sure where to start. How about around 2008? That’s when I first started paying attention to my tongue which had a white coating. Sometimes it would be thick, and then at other time it would go away for a few days (like after drinking a bottle or two of red wine on the weekends). After doing a little research, It looked like it was Candida and I tried a couple home remedies like oil pulling. After a couple years, 2010, I went to the doctor and was prescribed anti-fungals which didn’t work. I also started developing a persistent cough. I finally went to see an ENT doc and was told it was Geographic Tongue. Whatever. I knew something was wrong. The underside of my tongue was a deep purple and into 2011 I started getting sick with flu like symptoms. How did I get Candida? Like many others, I had taken some heavy doses of anti-biotics. In my case for some fairly risky behavior (ok, unprotected sex with some gals that were not very clean as it turns out). Not only that, I drank pretty heavily and was under a bunch of stress. In 2005, I also got a really bad case of Scabies that was misdiagnosed as eczema for which I took prednisone in tablet and shot form. That went on for maybe 6 months until I found a doc that would do a biopsy and found the little critters that had burrowed into my skin. The cure for that was 2 courses of the heavy duty stuff – Lindane and then some follow on treatment with something more mild (forgot the name) Skip back to that part in 2011 where I was getting sick. I went skiing in December 2011 and on the first day, I got really sick and my tonsil blew up which had never happened before. From the ski trip, I had to travel overseas for work. Although my flu symptoms subsided, I still had the swollen tonsil. After a couple trips to an overseas doc, I finally got a biopsy. The results came back after I had returned home. The news was not good, but there was a silver lining. I had cancer in my tonsil (PET scan later showed in my left and right lymph nodes as well) but stage II. Furthermore, it was HPV related and that has been shown to be highly responsive to treatment. I started treatment in March 2012. 3 rounds of chemo with 40 rounds of radiation which I finished in May 2012. Wasn’t fun. So once I got diagnosed with cancer, I decided right then to make a diet change for a couple reasons. One, cancer likes sugar and two, I had also been pre-diabetic with my blood sugar values. But.. to be honest, I thought that when I was finished with treatment that I was going to woof down some pizza and delicious steaks. May and June were still pretty bad months but in June, I made the decision to take out my feeding tube early to force myself to take in nutrition orally. Hurt like hell and I was still pretty nauseous. At this point, I still hadn’t “woken up” to my new reality, but it was close. Mid-June, I started developing a numbness in the entire upper part of my torso. It was a burning numbness though. I don’t trust chiropractors, but massage and acupunture didn’t help, so at my wits end, I went to my current chiropractor who takes a holistic approach to healing the body. First order of business was taking care of the numbness which he worked out. He also got me back into the gym and got me juicing. I started responding quickly and really started feeling better. I also had a wake-up call during this time when I realized that my saliva glands were no longer producing enough saliva for me to eat those things that I used to love. I needed nutrition though and lots of the right kind of calories so I came up with my own drink that’s worth about 1200-1300 calories per “serving” (about 40 ounces). So fast forward to September. I had been in the gym 3 times a week, continuing to juice every day and continuing to refine my daily drink. I had heard that coconut oil was good for stimulating the thyroid so I added 4 tablespoons per day (2 in the morning drink, 2 in the night drink). Now.. I don’t know if there is a correlation, but in July I checked my Thyroid and it was at the low end (1.4) and in January I checked it again and it was 3.14, right in the middle of the normal range. I’m checking it again this June. coconut oil also has anti-fungal properties so that was in the back of my mind as well in September when I started taking it. Also in September, I noticed a rash breaking out around where my feeding tube scar was. Actually, it had always itched a little, but by September, the rash broke out and started spreading. Went and saw the doc and he prescribed Athlete’s Foot anti-fungal cream. That cleared it up for a bit, but it came back and spread to a different area a couple months later. So I stared up with the anti-fungal cream…worried that this was going to be a serious problem. All the while…. my diet had stayed consistent. Every single day, A nutrition drink in the morning and early evening, then juicing at night. By December, the Candida outbreak was gone and I noticed my tongue started looking more normal. As of right now, my tongue is a nice pink color all over and no hint of Candida. Furthermore, I had some fungal areas on my toenails and all that has turned to a white powder. It’s a lifestyle change. In a way, I was lucky. I was forced to make a change. Actually, that’s not totally true. I could choose to drink soda’s, eat candy, cake, ice cream etc. Here is the thing. Once you break the cycle and get off the carbohydrates, your body…you brain, doesn’t crave them anymore. I used to LOVE bread, cake, cookies.. mmmm. warmm bread right out of the oven with some butter. But now? I just look at it and go “Meh”. So the last time I check, my fasting blood sugar was down to 92. I’m hoping it is below 90 now. My HDL/LDL look great. But here is the important one.. my triglycerides are down to 42. That’s not a typo. 42. If you have never read any of the Zone books by Dr. Barry Sears, do yourself a favor and read “The Anti-Inflammation Zone: Reversing the Silent Epidemic That’s Destroying Our Health” By Dr. Sears. Follow that book, and I bet the Candida will take care of itself. In the book, he mentions High Quality fish oil. I use Nordic Naturals fish oil liquid and mix it with my juice. It has only a lemony taste. NO fishy taste or smell at all. I’ve take a different “diet” approach only because of my current limitations, plus I’m kind of in test mode, so any slight change I make, I can see in my blood test results because I do the same thing every day. Here is what my nutrition drinks consist of: 1/2 container of Nutren 2.0 (4oz). This stuff is 500 calories per 8 oz and is really meant to be consumed through a feeding tube. But. It’s loaded with all the right vitamins and minerals, protein, and medium chain triglycerides which are great for energy burning. 1 bottle of GNC total lean chocolate shake http://www.gnc.com/product/index.jsp?productId=4179707 Again. Loaded with protein, vitamins, minerals. Very low sugar (2g) 1 egg or comparable amount of egg whites. I’ve been alternating. The eggs I get are the organic kind with Omega 3 8 ounces Almond Breeze Chocolate Unsweetened – http://store.bluediamond.com/Almond-Breeze-Chocolate–Unsweetened_p_39.html 0 sugars, nice chocolate taste, good source of calcium, Vitamin E 1/2 Avocado – Great nutritional benefits, adds 0 taste, but thickens the drink nicely. Tablespoon of some kind of natural peanute/almond butter. I know this goes against some Candida diets, but I’ve been going after calories and my results have obviously been good. Can always leave this out if you want. 2 tablespoons of Organic Cold Pressed coconut oil 1 tablespoon Olive Oil. Not the cheap stuff. The real stuff from Italy with the peppery aftertaste. I get mine at whole foods. It’s not cheap, but then none of it is going to waste 🙂 1 tablespoon Udo’s Omega 3-6-9 oil. 1 scoop Vega One Nutritional Shake – http://myvega.com/products/vega-one-shake/features-benefits Oh man… this stuff is all kinds of good for you. At night I juice the following: 4 to 6 leaves of kale Handful of spinach 4 stalks of celery 4 carrots (yup carrots. Low glycemic load) 1 cucumber 1 Granny Smith apple 1 tomato 1 tablespoon of Nordic Natural fish oil For lunch, I’m rarely hungry, but I’ll eat some Mushroom barley soup or bean and kale soup I get from Whole Foods. I’ll have a cup of coffee maybe once every 2 weeks and some kind of alcoholic drink occasionally to be social. I get 8 hours of very restful sleep every night and every morning I have a very easy and consistent bowel movement (I had NEVER been that way before). I’m slowly getting my weight back..still. Before all this, I was about 192. At my worst during treatmen, I got down to 165. I’m at 184 now. My energy level is level throughout the day. NO spikes or dips. I’m never tired in the afternoons or any part of the day for that matter and I’m clear headed throughout the day. I’ve never, in all of my life felt this good so it’s pretty easy to not want any of the “bad things” that taste so good. Like most things.. a few moments of bliss may cost you in the long run 🙂 Just thankful I get a second chance."
1,1533jd,195,One word: Inspiring
2,Kag,195,"Thank you for the awesome post! I have had carcinoma in situ twice, also supposedly related to HPV, although I have never tested positive. I have also been trying to make some anti-inflammatory changes to my diet. I may get that book! One question, I find that fish oil gives me reflux. Did you ever have that experience?"
3,raster,195,"I would be very careful with those protein drinks because peas are high in starch and starch converts to sugar. Same with brown rice. Chocolate is inflammatory and can also cause problems for many people… If your almond butter is not fresh, it will contain molds which feed the fungus inside you, so be very careful with almond butter and its freshness. The stuff that is packaged at the store has been sitting there for weeks… If you want an alternative to the cod liver oil you are taking, I would check out fermented cod liver oil which destroys biofilms and has some prebiotic properties. It also has natural ratios of vitamins A and D. Good story and keep it up. -raster"
4,Julia,195,"Thank you for sharing this!!! You are truly an inspiration! Great job, keep it up and hang in there!!! : D"
5,MichaelH,195,"@1533jd Thank You 🙂 @Kag – Oh man, I couldn’t stand fish oil. I would get a little reflux and have a nasty fishy taste for a couple hours. The Nordic Naturals is ultra refined pharmaceutical grade. I can take a teaspoon right out of the bottle and just get a clean (oily obviously), lemony taste. 0 reflux or aftertaste. You owe it to yourself to at least try a bottle (I think there are other brands, but I don’t know the names)edit: I posted a link below, but I get it at Whole Foods. To Kag and others. My ENT had recommended that book to me for a while (A medical doctor recommending a book that advocates a healthy body instead of taking medicine? really?) I’m pretty skeptical on nutrition books.. there are thousands right? I finally went and got the book and it’s really an oustanding book. He explains the inflammation process in easy to understand scientific way. I was already doing a lot of the things in the book, so it was nice to see what I was doing was correct. Get the book. It will help give you the mental power needed to make a change (hopefully permanent) and to get started in earnest with getting rid of your Candida @raster. As long as my fasting blood sugar test results continue to drop. I’m not going to be concerned with the protein powder. I don’t touch any starches like bread, rice, pasta, potato. Maybe just a small bit on a holiday dinner to be social, but that’s it. If chocolate is a problem, then change over to strawberry or vanilla flavors. I go through a jar of organic almond butter within a week. Expiration dates and general product rotation seems to indicate fresh supply. If it’s a worry to anyone, don’t take it. I’m not taking Cod Liver oil. It’s purified deep see fish oil from anchovies and sardines. Here is the link: http://www.nordicnaturals.com/en/Products/Product_Details/514/?ProdID=1431 I’ve done this every single day since June with some modifications along the way, like adding Coconut oil, adding the fish oil, reducing by half the Udos and adding in the Olive oil. I can only report the results I have seen. Triglycerides low, Cholesterol great, Blood Pressure..consistently 100/60 +- , blood sugar lowest it’s been (and we’ll see if it’s lower this next test, Candida seems to be gone. I know there are a lot of ways to accomplish the same thing. The key is to come up with a plan and stick to it for several months. Listen to your body but try not to overanalyze things. My experience is that it takes a long time to get things turned around."
6,Kag,195,"Thanks Michael, I will try some next time I buy some supplements. I work part-time at a health food Co-op and we have lots of different kinds. I have tried it in a gel-cap form and the liquid, both times I got reflux… smh… Maybe now that I am taking probiotics, it will be different. I am going to look that book up on Amazon. I have done a lot of research on how to kill HPV and prevent cancer from coming back. When you have carcinoma in situ as a female, it can come back at any time… It is very scary. I am doing research into anti-inflammatories such as green tea extract and also some chinese medicine ideas. I got to acupuncture and my acupuncturist has helped me a lot! I have a great lipbalm and skin cream for the itchies 🙂 now that don’t have any steroids at all! Yay! Thanks again for the story, it made me feel better about what I have gone through, although obviously, you went through much more. I have been very lucky that I have only had to have two surgeries and no chemo… knock on wood… I try to be grateful every day, but you made me feel even more so. Thank you!!!"
7,Kag,195,"Also, just for the record… A lot of women and men have Hpv and don’t even know it. It is a mostly silent disease. Most people, especially men, do not know that they are carriers. You don’t have to be “unclean” to have it. 🙂 And, like I said, although my doctor says that is what has caused my carcinoma, I always have tested negative. I truly believe that my cancer has been a result of an Std that I contracted from a man that I dated when I was very young, it has caused a lot of inflammation in the past. And guess what? The two surgeries have been in the places that suffered the most inflammation. It stands to reason that if a particular area of your body suffers from repetitive inflammation that the cells would eventually experience some kind of change. I mentioned this to my oncologist and he just said no way… He is a great doctor, but very old school."
8,MichaelH,195,"Kag;39133 wrote: Also, just for the record… A lot of women and men have Hpv and don’t even know it. It is a mostly silent disease. Most people, especially men, do not know that they are carriers. You don’t have to be “unclean” to have it. 🙂 And, like I said, although my doctor says that is what has caused my carcinoma, I always have tested negative. I truly believe that my cancer has been a result of an Std that I contracted from a man that I dated when I was very young, it has caused a lot of inflammation in the past. And guess what? The two surgeries have been in the places that suffered the most inflammation. It stands to reason that if a particular area of your body suffers from repetitive inflammation that the cells would eventually experience some kind of change. I mentioned this to my oncologist and he just said no way… He is a great doctor, but very old school. Kag, my “not so clean” comment was talking about a different type of std (gonorrhea) and yes, definitely, both men and women can be the unclean ones. As far as me contracting HPV, I’m pretty sure the person knew that she had it (and I’m sure she was gifted it from a previous boyfriend). This was back in 2001..she made an innocent little comment about something and a few months later I went to the doctor about something..can’t remember, but he checked my urethra and found a wart..I was pretty surprised. I’ll bet, had I had a healthy lifestyle (low stress, healthy diet, reduced drinking) through the following years that I wouldn’t have had any issue since my immune system probably would have taken care of things. BUT, I’m 100% serious in saying that this situation has been the best thing to happen to me…Just with I could get some more saliva function back, but even the lack of saliva has taken me down a better path of discovery. HPV related cancers are becoming a really big deal right now. It’s one of the top cancers my ENT has said that he has been seeing. My oncologist is the same way. I’m not sure it’s “old school”, but they have a very narrow, specialized vision on things. Ya, maybe it is old school 🙂 That’s another reason I’m “eating” the exact same thing every day. As an oncologist, he has been very supportive in ordering any tests that I want ordered. He also knows about my diet. In fact, I saw him this week and was telling him about my successes including the Candida (actually, that conversation spurred me to create an account and post here). From a nutrition perspective, he’s as clueless as most everyone else. He was telling me that he’s hearing from so many cancer patients that are feeling awesome after making lifestyle and diet changes that he’s starting to look into it lol. But scientifically, I’d have to think I’m a good data point since I’ve been so consistent with my diet. You know… my ENT has slowly been opening up to me and he admitted that cutting out sugar is one of the key things a person can do to prevent inflammation and cancers. I asked him if he was telling his patients that and he said no. I also told him that the “nutritionists” that are assigned to new cancer patients aren’t doing them any favors since the diet consists of calories loaded with sugar. I totally ignored my nutritionist. One other thing I’ve noticed.. I used to get canker sores all the time. Probably 1 every two months. I haven’t had one in a year. Even with the cutback in saliva production, my mouth feels clean where before it always had an acidic feeling all the time. My ears used to never be clean. There was always a nasty crustiness that would break out into almost a rash. Now.. my ears are totally clean with nice moist skin. I think the key is cutting out bread, pasta, sugars and getting more realistic with meat portions. I’m convinced of the benefits of juicing and the fish oil (and coconut oil!) as well. I didn’t share 3 other things I overcame (or in the process of overcoming). hehe.. unreal, but this past year (it’s been a year since I started treatment) has been pretty incredible. Good luck to you and others who are trying to overcome Candida and other health problems. I’m convinced that all it takes is a real change in diet, exercise, stress reduction. In your case, don’t overthink it. Actually, the book I mentioned may help to get you more focused."
9,Kag,195,"Oh okay, I understand now… Yes, I have a lot of guilt about men in the past. I didn’t really fully understand the implications of Hpv until the carcinoma since I haven’t ever had warts. I just pray that nobody ever gets throat cancer because of my ignorance."
10,escobar1993,195,Michael did you get your oral thush because of the antibiotic or the cancer that was found i appreciate your respond.
11,Kag,195,"I think it is really sad that so many of the doctors out there are basically ignoring a important link in the chain that can lead to cancer. I have read so much about inflammation now and of course, some doctors are starting to come around but I feel like it might be too late for a whole generation of us. I still have people tell me on a regular basis how bad for you coconut oil is.. smh… Oh, and another favorite, that if you don’t eat wheat and oats, you won’t get enough nutrients and fiber. Really?! If you eat a lot of vegetables, you get all of those and then some… The way that our system is set up is crazy. I am glad that your doctor at least listens to you."
12,Kag,195,"Oh and hey Michael, I was thinking about starting to take green tea supplements as I have read a lot of good things about it’s anti-inflammatory, anti-cancer properties. I was wondering if you ever considered drinking it on a regular basis to “bathe” your throat so-to-speak in antioxidants."
0,Effcandida,196,"Hello, I was very happy to find this forum. I am a 39 yo woman whose treatment of candida has not gone well thus far. I am looking for suggestions and feedback from those who are going through the same illness. I have not felt we’ll for a long time. Digestive issues, bloating, gas, constipation, chronic sinus infections, overall fatigue. I’ve been to every doctor imaginable and have only received shoulder shrugs. I went to a Natropath last year who first mentioned the possibility of candida to me. He put me on candicin and what I now realize to be a very lax diet so I never saw any improvement. Fast forward to this year, I started seeing a functional medicine doctor in November. I did a cleanse and eliminated dairy, soy, gluten, and refined sugar from my diet. I was a healthy eater to begin with so this was easy for me to do. I was also taking a good probiotic and a supplement of oregano oil, clove and thyme. My bloating and gas did not change and I wound up with a very bad sinus infection. In January, the doctor stated that we needed a more aggressive approach to the candida and put me on the strict candida diet along with Nystatin and Diflucan nasal spray. Week one I felt fine. Week two I started to feel the die-off effects. So far, so good. The problem was that the extreme fatigue, muscle aches, and feeling of heaviness only got worse as weeks progressed. I was thankful every evening that I somehow made it through my day of full time work and being a mother to a 3 yo. Initially the bloating and gas went away but slowly it crept back. I thought maybe my feelings of extreme weakness (a flight of stairs would tire me out, even just walking to my car seemed taxing, let alone trying to parent a toddler) was due to the highly restricted diet but my doctor disagreed. He sent me to a colleague for a 2nd opinion. That doctor lowered my dosage of Nystatin and allowed rice and quinoa back into my diet. A week later I wound up with both a sinus infection and a vaginal yeast infection. Likely due to the decrease in Nystatin? I wasn’t happy with the treatment from my doctor so I recently went to another doctor. He increased the Nystatin back to the former level, eliminated grains again, and told me I could have some low glycemic fruit. He put me on quercetin, vitamin C, glutamine (sp?), and a strong probiotic. I continue to take a supplement for adrenal support and NAC. I go back in 2 weeks to review some lab work and have a gastric test done. I am bloated to the point where I’m being asked if I am pregnant. I am not sure what is causing it to be so extreme. My diet is as follows: Breakfast: one avocado, two turkey burgers, lime juice, salt Lunch: chicken and vegetables (usually cooked spinach or string beans); sometimes a chicken soup or a beef soup Dinner: chicken or fish, cooked veg (kale, spinach, asparagus, string beans).  Snacks: celery, cucumber, sometimes more protein if I am hungry, or another avocado with lime juice and salt Beverages: water or water with lemon So basically I eat a lot of protein and green vegetables. Season my food with salt, lemon, lime, ginger, garlic, coconut aminos. There is no tea, coffee, or alcohol in my diet. I don’t eat eggs so they are not a possibility for me. I have tried almonds and almond butter but not sure if that is ideal for me at this point. When I added these back into my diet (doc gave me permission as I was losing weight and can’t afford to) the bloating seemed to come back. The bloating stayed even after I eliminated them. I’ve had a bit of fruit since my new doc said it was okay. Bloating has not gotten worse or better. I cut down on raw vegetables which slightly improved the gas problem. I have no idea what can be causing the extreme bloating. I do eat a lot of protein each day. I am at a loss as to what to eat at this point in time. I also still don’t feel well. I am still exhausted although slightly better than I was two weeks ago. I get headaches, sore throats, and just an all over feeling of heaviness, as if there are weights in my clothes. I feel really weak, everything seems to be a chore. I also have been having lower back pain since I started this treatment. Is this related or simply a coincidence? Any input on this program? Any dietary suggestions? Should I not have fruit yet at this point in time? Also what are your thoughts on the Body Ecology program? I have a very strong resolve and willpower, so I will do whatever it takes to get better. I’ve been very positive but as things have gone awry, I’ve been feeling so frustrated and deflated. I just want to feel better and have my life back. I fell like this condition is so consuming and can make you mental. Sorry so lengthy. Thank you for any help or support you can provide. Wishing you all good health!"
1,raster,196,You likely are deficient in stomach acid: http://www.thecandidadiet.com/forum/yaf_postst6027_Hydro-chloric-Acid-and-Health–written-by-Dr–McCoombs.aspx -raster
2,Kag,196,"You might want to take something to support your liver and kidneys if you are having back pain. Also, the rice might have been responsible for the return in your symptoms."
3,Effcandida,196,raster;39484 wrote: You likely are deficient in stomach acid: http://www.thecandidadiet.com/forum/yaf_postst6027_Hydro-chloric-Acid-and-Health–written-by-Dr–McCoombs.aspx -raster Funny you post this. It’s my new doc’s theory and I am having a test done for it soon. Thanks!
4,Effcandida,196,"Kag;39667 wrote: You might want to take something to support your liver and kidneys if you are having back pain. Also, the rice might have been responsible for the return in your symptoms. What do you suggest taking for the liver and kidneys? Thanks!"
5,Kag,196,I know a lot of people on here take Molybdenum. I am not sure about what else you would take. You should inbox Able and ask him.
6,Keya,196,"Effcandida;39675 wrote:You might want to take something to support your liver and kidneys if you are having back pain. Also, the rice might have been responsible for the return in your symptoms. What do you suggest taking for the liver and kidneys? Thanks!  Molybdenum and Milk Thistle"
0,Eaterofcake,197,"Hi, About 5 years ago I started notching red blotches on my penis (this happened after I got very sick with the flu and took some strong antibiotics), I thought nothing of it since they would go away usually- as time went on I started realizing I was getting constant yeast infections. If i masterbated, boom, my penis turned in to a red lollipop (and if I had a heavy night of drinking forget it)- eventually it got so bad my penis pretty much was always red and always had a funky smell (sometimes even minutes after I got out of the shower). Long story short, I took some pills and got it out of my body and I have had ups and downs with candida and every time my johnson gets back to normal the moment I even eat some ketchup it comes back a little bit and I have to go on another cleanse. Does anyone know how long it takes for this nightmare to go away for good? I can’t believe how hard it is to get back to a normal diet, I’ve probably lost about 20 pounds now after all the cleanses and cutting food out of my diet and I’m grateful I don’t have it as bad as before but why won’t this thing simply go away for good?"
1,mygutleaks,197,"i believe you need to work to rebalance your gut flora and kill it off at the same time. that’s the only way to get rid of it for good. making your own fermented foods and beverages is important. if you read this board and the candida forum at http://www.curezone.com, plus there are other good ones, like Dr. Walt Stoll’s message board from the late 90’s, you will find the answers. also, sites like paleohacks.com. Also diet is very important, you will find a ton of info on diet here."
2,Eaterofcake,197,"Thanks for the advice, but why do you think I need to rebalance my gut flora? Is it that I’m able to kill it but something is off in my gut and my body can’t fight it off from coming back? I noticed Kefir does seem to really help when I buy it from the stores, but how often would I need to drink it? Every day? I found doctors haven’t been helpful when it comes to this so any info would be very appreciated. Thanks for the links, would you be able to provide any others about specifically rebalancing gut flora?"
